9.620253164556962222e-01,9.743589743589743390e-01,9.499999999999999556e-01,7.234042553191489811e-01,6.296296296296296502e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.749999999999999778e-01,9.749999999999999778e-01,9.749999999999999778e-01,7.083333333333332593e-01,6.071428571428570953e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,6.938775510204081565e-01,5.862068965517240882e-01,8.499999999999999778e-01,9.876543209876542662e-01,9.756097560975609539e-01,1.000000000000000000e+00,1.818181818181817955e-01,1.666666666666666574e-01,2.000000000000000111e-01
