8.387096774193548709e-01,8.387096774193548709e-01,8.387096774193548709e-01,4.805194805194805130e-01,4.805194805194805130e-01,4.805194805194805130e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
8.709677419354838745e-01,8.709677419354838745e-01,8.709677419354838745e-01,5.064935064935064402e-01,5.064935064935064402e-01,5.064935064935064402e-01,8.548387096774193727e-01,8.548387096774193727e-01,8.548387096774193727e-01,2.337662337662337608e-01,2.337662337662337608e-01,2.337662337662337608e-01
